job_id,job_role,industry,country,year,automation_risk_percent,ai_replacement_score,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percent,skill_demand_growth_percent,remote_feasibility_score,ai_adoption_level,education_requirement_level,automation_risk_category,skill_transition_pressure,wage_volatility_index,reskilling_urgency_score,ai_disruption_intensity
7893,Marketing Specialist,Transportation,Germany,2025,21.77,24.79,86.71,54447.04,48926.02,-10.14,-19.1,59.4,2.23,3,Low,54.239999999999995,10.14,37.763,0.485471
7894,Data Analyst,Finance,USA,2024,53.12,60.81,14.22,137595.47,139533.19,1.41,16.69,34.73,20.75,4,Medium,33.67,1.41,25.937,11.0224
7895,Truck Driver,Retail,Australia,2020,59.24,59.41,65.19,126196.49,126179.03,-0.01,13.96,13.5,5.18,2,Medium,62.215,0.01,43.256,3.068632
7896,Teacher,Manufacturing,Singapore,2026,28.79,30.11,33.52,49937.24,39344.27,-21.21,4.91,80.39,65.43,3,Low,31.155,21.21,27.935000000000002,18.837297
7897,Marketing Specialist,Technology,Australia,2025,14.8,15.06,33.65,145813.51,157261.06,7.85,4.55,12.72,10.33,1,Low,24.225,7.85,18.37,1.5288400000000002
7898,HR Manager,Finance,Japan,2021,37.04,42.77,54.46,128896.86,121190.28,-5.98,1.67,32.14,64.53,4,Medium,45.75,5.98,32.948,23.901912000000003
7899,Accountant,Healthcare,Germany,2022,71.0,69.72,19.36,106513.45,109828.58,3.11,-8.42,19.21,81.11,2,High,45.18,3.11,35.141,57.588100000000004
7900,Teacher,Energy,Brazil,2026,66.36,67.46,3.82,63622.25,64089.24,0.73,-6.32,19.16,86.97,4,High,35.089999999999996,0.73,27.909000000000002,57.713292
7901,Software Engineer,Manufacturing,UK,2021,59.51,51.33,69.49,113580.39,101208.8,-10.89,1.76,21.89,73.95,5,Medium,64.5,10.89,47.918,44.007645000000004
7902,Data Analyst,Healthcare,Brazil,2020,15.41,16.05,86.59,101171.93,101717.76,0.54,6.76,38.31,85.25,4,Low,51.0,0.54,32.303,13.137025000000001
7903,Data Analyst,Manufacturing,Australia,2026,21.76,25.87,47.77,144389.65,131277.75,-9.08,14.02,67.55,66.87,3,Low,34.765,9.08,25.759000000000004,14.550912000000004
7904,Truck Driver,Education,UK,2026,73.18,82.91,14.9,36055.68,37364.31,3.63,4.06,41.79,45.29,1,High,44.040000000000006,3.63,34.831,33.143222
7905,Data Analyst,Healthcare,Japan,2025,57.01,66.55,97.14,129174.15,108927.94,-15.67,5.15,63.85,19.68,3,Medium,77.075,15.67,56.647,11.219567999999999
7906,Marketing Specialist,Transportation,Germany,2026,13.9,16.23,48.48,90988.83,82140.21,-9.72,26.86,50.0,91.51,4,Low,31.189999999999998,9.72,23.02,12.71989
7907,Customer Support Rep,Finance,India,2022,82.16,72.71,29.18,109274.72,125576.26,14.92,8.98,75.49,70.85,5,High,55.67,14.92,46.093999999999994,58.210359999999994
7908,Customer Support Rep,Manufacturing,India,2020,86.62,95.85,24.28,134740.46,143477.9,6.48,2.4,84.18,7.41,5,High,55.45,6.48,43.876000000000005,6.4185419999999995
7909,Financial Analyst,Transportation,UK,2021,63.99,63.99,97.71,85010.27,83524.51,-1.75,1.34,48.72,59.19,1,High,80.85,1.75,55.434,37.875681
7910,Teacher,Education,Canada,2025,20.65,20.77,48.35,130399.51,124286.21,-4.69,-13.35,44.98,63.22,1,Low,34.5,4.69,24.172,13.054929999999999
7911,Software Engineer,Manufacturing,Brazil,2020,58.53,62.65,46.5,106539.56,97425.28,-8.55,0.73,38.77,44.37,5,Medium,52.515,8.55,39.927,25.969761
7912,Software Engineer,Manufacturing,Singapore,2022,30.75,33.67,93.63,76675.13,87303.04,13.86,-6.61,26.11,59.44,5,Medium,62.19,13.86,44.547,18.2778
7913,Mechanical Engineer,Finance,USA,2020,66.95,76.54,70.64,39811.7,40814.11,2.52,4.18,27.35,45.39,2,High,68.795,2.52,48.728,30.388605000000002
7914,Data Analyst,Healthcare,Canada,2020,23.39,20.64,32.35,52742.24,52340.57,-0.76,5.88,66.12,94.23,3,Low,27.87,0.76,19.289,22.040397000000002
7915,Software Engineer,Finance,Japan,2020,66.69,69.36,27.09,59747.74,57517.89,-3.73,-1.97,61.0,29.72,2,High,46.89,3.73,35.922,19.820268
7916,Financial Analyst,Retail,Singapore,2020,55.52,53.68,21.91,93711.69,99961.63,6.67,5.33,19.25,73.23,4,Medium,38.715,6.67,30.782000000000004,40.657296
7917,Financial Analyst,Energy,Brazil,2023,31.07,29.49,34.85,72962.63,70354.94,-3.57,4.48,86.21,88.18,2,Medium,32.96,3.57,23.954000000000004,27.397526000000003
7918,Accountant,Finance,Canada,2024,12.77,14.18,7.23,126937.63,107299.36,-15.47,14.03,65.25,50.66,5,Low,10.0,15.47,11.918000000000001,6.469282
7919,Marketing Specialist,Energy,USA,2021,54.5,53.97,77.29,35432.34,38075.54,7.46,-14.59,62.94,16.95,2,Medium,65.89500000000001,7.46,47.225,9.23775
7920,Software Engineer,Retail,Germany,2025,5.22,4.22,41.3,69646.46,58556.39,-15.92,26.39,45.47,84.33,3,Low,23.259999999999998,15.92,19.253999999999998,4.402025999999999
7921,Truck Driver,Retail,Germany,2025,68.51,72.51,38.18,123221.32,119415.19,-3.09,-5.97,14.25,11.54,2,High,53.345,3.09,39.785000000000004,7.906054
7922,HR Manager,Retail,UK,2020,15.71,15.34,69.73,67523.61,72058.57,6.72,-3.82,10.66,31.23,1,Low,42.72,6.72,29.219,4.906233
7923,Teacher,Education,India,2026,53.49,61.43,75.41,83954.37,86518.19,3.05,22.78,83.21,77.21,1,Medium,64.45,3.05,44.934,41.299628999999996
7924,Software Engineer,Retail,Singapore,2020,68.31,57.52,34.07,53085.22,60822.2,14.57,16.62,28.34,42.16,1,High,51.19,14.57,41.916000000000004,28.799495999999998
7925,Software Engineer,Retail,India,2021,42.15,44.83,10.26,140528.74,124446.28,-11.44,-6.45,50.14,69.5,1,Medium,26.205,11.44,23.369999999999997,29.294249999999998
7926,Customer Support Rep,Education,Australia,2022,36.17,32.63,96.16,135221.06,140027.76,3.55,-9.0,28.32,55.01,4,Medium,66.16499999999999,3.55,44.381,19.897117
7927,Marketing Specialist,Retail,UK,2020,35.6,33.64,63.51,60220.9,64573.01,7.23,3.37,77.98,38.33,4,Medium,49.555,7.23,35.461999999999996,13.64548
7928,Accountant,Healthcare,Germany,2024,26.12,27.78,80.77,133291.76,142868.12,7.18,32.49,74.77,17.58,3,Low,53.445,7.18,36.833,4.591896
7929,Teacher,Energy,UK,2025,69.65,57.78,60.3,100763.22,102582.5,1.81,-8.08,94.6,6.59,1,High,64.975,1.81,46.493,4.5899350000000005
7930,Truck Driver,Transportation,India,2025,65.52,61.03,66.94,144349.06,148429.02,2.83,14.79,78.24,86.49,5,High,66.22999999999999,2.83,47.13899999999999,56.66824799999999
7931,Marketing Specialist,Energy,Brazil,2026,66.24,61.65,81.26,67622.26,64967.04,-3.93,10.89,61.5,69.29,4,High,73.75,3.93,52.053,45.897695999999996
7932,Truck Driver,Transportation,Japan,2025,54.81,61.01,92.54,52350.37,52853.78,0.96,1.45,64.2,34.13,4,Medium,73.67500000000001,0.96,49.974000000000004,18.706653000000003
7933,Mechanical Engineer,Finance,Germany,2024,64.98,73.46,33.2,111872.7,96486.12,-13.75,17.41,97.22,34.64,4,High,49.09,13.75,40.077000000000005,22.509072
7934,Truck Driver,Finance,UK,2026,68.42,65.14,1.18,40996.62,43748.54,6.71,-0.76,49.79,58.86,2,High,34.800000000000004,6.71,29.735,40.272012
7935,Marketing Specialist,Finance,Brazil,2024,76.07,65.33,86.18,75508.32,84216.52,11.53,-9.93,90.88,34.85,2,High,81.125,11.53,59.741,26.510395
7936,Marketing Specialist,Energy,UK,2020,63.3,51.13,62.31,105667.04,113068.33,7.0,5.9,94.47,34.21,3,High,62.805,7.0,46.11300000000001,21.65493
7937,Financial Analyst,Energy,Germany,2020,41.95,46.85,84.39,80156.26,88665.72,10.62,0.0,43.92,40.52,3,Medium,63.17,10.62,45.283,16.998140000000003
7938,Mechanical Engineer,Finance,Canada,2022,19.49,19.82,32.64,100872.81,117149.95,16.14,1.63,35.0,17.2,3,Low,26.064999999999998,16.14,22.43,3.3522799999999995
7939,Financial Analyst,Transportation,Brazil,2026,59.21,56.46,56.36,142928.25,125735.7,-12.03,4.45,48.4,47.85,1,Medium,57.785,12.03,44.201,28.331985
7940,Truck Driver,Manufacturing,Canada,2020,78.62,69.03,34.69,36003.4,39751.33,10.41,13.62,51.15,53.83,5,High,56.655,10.41,44.978,42.321146
7941,Financial Analyst,Technology,Japan,2024,62.49,56.7,60.7,145670.32,136860.31,-6.05,7.26,36.12,51.91,4,High,61.595,6.05,45.021,32.438559
7942,HR Manager,Technology,Germany,2025,15.09,16.15,65.42,135158.84,161594.63,19.56,5.0,26.38,0.29,1,Low,40.255,19.56,31.53,0.043761
7943,Mechanical Engineer,Energy,Australia,2024,22.06,18.2,42.77,86196.4,78108.8,-9.38,8.77,29.32,79.83,3,Low,32.415,9.38,24.469,17.610497999999996
7944,Marketing Specialist,Manufacturing,India,2026,50.36,40.88,84.84,105576.67,99373.23,-5.88,-2.43,59.82,56.08,5,Medium,67.6,5.88,47.36000000000001,28.241888
7945,Mechanical Engineer,Manufacturing,Singapore,2025,66.36,62.61,54.93,99904.56,92282.74,-7.63,6.05,47.01,33.89,2,High,60.644999999999996,7.63,45.312,22.489404
7946,Software Engineer,Education,Canada,2026,69.49,68.54,43.52,88042.51,89746.68,1.94,12.28,45.02,91.26,3,High,56.504999999999995,1.94,41.434000000000005,63.416574
7947,Marketing Specialist,Manufacturing,Germany,2024,75.09,68.01,39.34,145975.04,112065.3,-23.23,18.97,27.59,38.44,2,High,57.215,23.23,48.807,28.864596000000002
7948,Truck Driver,Finance,Australia,2022,69.19,56.42,8.33,30645.17,28778.63,-6.09,-0.4,86.57,18.52,1,High,38.76,6.09,32.002,12.813988
7949,Teacher,Manufacturing,Brazil,2022,56.28,47.69,59.36,82274.42,91096.84,10.72,2.25,25.09,59.52,4,Medium,57.82,10.72,43.536,33.497856
7950,Truck Driver,Technology,UK,2020,82.53,89.59,98.33,30252.71,31058.42,2.66,14.02,10.22,46.55,4,High,90.43,2.66,63.309,38.417715
7951,Data Analyst,Education,Germany,2023,53.72,46.9,67.85,46760.21,48178.09,3.03,18.44,13.05,9.09,5,Medium,60.785,3.03,42.751999999999995,4.883148
7952,HR Manager,Healthcare,USA,2025,70.47,57.31,29.85,98029.43,91524.99,-6.64,-1.89,79.84,29.1,3,High,50.16,6.64,39.135,20.506770000000003
7953,Mechanical Engineer,Education,Australia,2026,12.7,13.82,95.44,129832.08,101225.41,-22.03,19.24,93.26,76.62,2,Low,54.07,22.03,40.321,9.730739999999999
7954,Mechanical Engineer,Retail,Canada,2026,49.95,57.53,60.17,146820.56,149148.88,1.59,16.26,93.06,34.24,1,Medium,55.06,1.59,38.508,17.102880000000003
7955,Truck Driver,Transportation,Japan,2023,74.06,64.33,89.54,59766.02,54598.82,-8.65,9.49,79.37,49.19,5,High,81.80000000000001,8.65,59.081,36.430113999999996
7956,Financial Analyst,Healthcare,UK,2026,73.68,80.01,76.83,44457.52,46564.85,4.74,1.46,22.83,30.85,1,High,75.255,4.74,53.943,22.730280000000004
7957,Software Engineer,Technology,Japan,2026,65.01,73.85,5.42,83771.7,86219.99,2.92,-2.9,19.45,44.88,2,High,35.215,2.92,28.506000000000007,29.176488000000003
7958,Software Engineer,Retail,USA,2026,35.55,40.67,95.74,91467.71,107705.47,17.75,5.81,27.33,94.09,5,Medium,65.645,17.75,48.266999999999996,33.448995
7959,HR Manager,Energy,India,2020,10.08,8.07,62.57,70978.16,61344.2,-13.57,0.04,46.7,82.8,2,Low,36.325,13.57,26.874000000000002,8.34624
7960,HR Manager,Transportation,India,2025,58.95,49.39,5.67,90743.14,98706.73,8.78,17.28,87.77,13.33,4,Medium,32.31,8.78,27.915000000000003,7.858035
7961,Mechanical Engineer,Energy,Brazil,2025,52.4,57.98,93.78,42105.96,39154.06,-7.01,-7.55,58.67,40.86,1,Medium,73.09,7.01,51.197,21.410639999999997
7962,HR Manager,Finance,USA,2025,70.28,82.94,7.01,113961.68,91929.45,-19.33,-6.83,62.77,39.44,3,High,38.645,19.33,36.014,27.718431999999996
7963,Financial Analyst,Transportation,Singapore,2023,26.43,27.79,72.84,143438.59,166891.8,16.35,-2.22,85.02,83.14,1,Low,49.635000000000005,16.35,37.329,21.973902
7964,Financial Analyst,Transportation,Canada,2022,12.4,11.68,1.34,97089.59,99508.09,2.49,7.89,83.01,35.18,2,Low,6.87,2.49,6.109000000000001,4.36232
7965,Teacher,Healthcare,Canada,2022,13.24,11.51,67.07,46061.14,44497.92,-3.39,-3.69,18.51,32.98,4,Low,40.154999999999994,3.39,26.433999999999997,4.3665519999999995
7966,Software Engineer,Retail,Brazil,2023,67.88,54.84,83.05,149234.6,159065.14,6.59,4.05,33.5,98.23,4,High,75.465,6.59,54.044,66.678524
7967,Data Analyst,Finance,USA,2020,60.31,69.59,13.04,134407.49,152810.82,13.69,-4.51,11.12,95.06,5,High,36.675,13.69,32.143,57.33068600000001
7968,Truck Driver,Energy,USA,2021,61.78,58.28,56.12,115894.34,104972.36,-9.42,-5.23,52.14,66.99,2,High,58.95,9.42,44.374,41.386421999999996
7969,Accountant,Education,Japan,2026,59.45,55.26,32.25,88453.05,106876.91,20.83,10.84,65.59,37.25,1,Medium,45.85,20.83,39.704,22.145125000000004
7970,HR Manager,Retail,Germany,2026,30.78,28.42,64.54,81977.71,98745.56,20.45,-0.48,93.61,12.63,1,Medium,47.660000000000004,20.45,37.809000000000005,3.8875140000000004
7971,Truck Driver,Manufacturing,UK,2022,56.33,57.21,84.15,149246.21,162888.16,9.14,18.64,92.83,83.74,4,Medium,70.24000000000001,9.14,50.519,47.170742
7972,Teacher,Energy,Canada,2024,70.55,56.52,51.44,123927.43,130942.68,5.66,-2.17,10.82,57.52,1,High,60.995,5.66,45.35,40.58036
7973,Customer Support Rep,Technology,Canada,2026,84.59,82.27,73.95,93647.84,95970.08,2.48,26.91,52.83,84.16,2,High,79.27000000000001,2.48,56.765,71.190944
7974,Financial Analyst,Finance,Japan,2023,16.49,17.05,11.48,97536.95,110512.97,13.3,1.56,43.27,52.03,5,Low,13.985,13.3,14.03,8.579747
7975,Marketing Specialist,Healthcare,Canada,2023,18.03,16.03,68.64,129430.51,142610.52,10.18,9.43,64.51,81.02,5,Low,43.335,10.18,30.857999999999997,14.607906
7976,Accountant,Retail,Japan,2020,78.8,65.65,47.96,52787.12,52582.27,-0.39,-27.65,65.97,43.93,3,High,63.379999999999995,0.39,46.025,34.616839999999996
7977,Financial Analyst,Finance,India,2025,32.73,26.75,3.48,51001.0,39891.22,-21.78,-8.47,27.16,82.23,2,Medium,18.104999999999997,21.78,20.669999999999998,26.913878999999998
7978,Software Engineer,Finance,Brazil,2023,47.84,44.84,79.7,148709.51,138282.86,-7.01,-8.01,99.36,13.79,3,Medium,63.77,7.01,45.14900000000001,6.597136000000001
7979,Customer Support Rep,Healthcare,Germany,2020,30.4,30.66,46.84,39394.65,36859.34,-6.44,-11.67,84.0,70.78,3,Medium,38.620000000000005,6.44,28.144000000000002,21.51712
7980,Mechanical Engineer,Transportation,Australia,2020,74.02,69.06,30.94,85581.8,93253.56,8.96,4.01,10.36,62.84,5,High,52.48,8.96,41.578,46.514168
7981,Data Analyst,Healthcare,Japan,2022,61.55,51.89,91.73,128222.6,130158.73,1.51,3.94,82.36,11.14,5,High,76.64,1.51,52.592000000000006,6.85667
7982,Data Analyst,Energy,USA,2020,58.14,59.12,81.6,104119.8,119811.09,15.07,-11.11,67.26,76.62,2,Medium,69.87,15.07,52.257,44.546868
7983,HR Manager,Manufacturing,Japan,2022,68.15,72.6,98.96,123426.11,120157.8,-2.65,11.03,38.46,36.23,2,High,83.555,2.65,57.743,24.690745000000003
7984,Accountant,Education,Singapore,2026,40.78,48.31,7.35,89813.23,93326.52,3.91,0.74,12.8,45.51,4,Medium,24.065,3.91,19.689999999999998,18.558978
7985,HR Manager,Technology,Australia,2021,37.63,31.49,37.67,127083.66,125474.48,-1.27,2.35,79.74,35.75,4,Medium,37.650000000000006,1.27,26.734,13.452725000000001
7986,Accountant,Education,India,2025,43.62,38.16,71.55,51544.99,52235.25,1.34,16.82,59.33,93.35,2,Medium,57.584999999999994,1.34,39.315,40.719269999999995
7987,Customer Support Rep,Finance,India,2026,79.11,86.8,85.8,41018.07,37275.17,-9.13,12.73,35.29,1.51,3,High,82.455,9.13,60.123,1.194561
7988,HR Manager,Finance,India,2020,72.56,79.5,13.93,69350.78,62178.42,-10.34,-29.08,63.61,47.22,5,High,43.245000000000005,10.34,36.305,34.262831999999996
7989,Software Engineer,Healthcare,USA,2023,45.41,52.38,39.81,135205.31,129906.43,-3.92,2.1,31.55,20.66,1,Medium,42.61,3.92,31.282999999999998,9.381706
7990,Truck Driver,Finance,Germany,2025,93.96,89.49,65.15,113526.32,96661.44,-14.86,2.06,49.43,47.38,4,High,79.555,14.86,61.586999999999996,44.518248
7991,Marketing Specialist,Manufacturing,USA,2026,76.78,78.89,96.99,99205.52,95884.78,-3.35,-5.28,81.31,42.16,1,High,86.88499999999999,3.35,60.814,32.370447999999996
7992,Mechanical Engineer,Healthcare,UK,2020,16.98,14.24,23.71,97772.61,99044.33,1.3,17.74,77.15,64.56,3,Low,20.345,1.3,14.295000000000002,10.962288000000001
7993,HR Manager,Healthcare,Singapore,2026,46.69,41.36,88.32,63085.85,57729.12,-8.49,-3.67,18.61,49.87,4,Medium,67.505,8.49,47.718999999999994,23.284303
7994,Customer Support Rep,Education,Germany,2024,47.93,48.35,45.31,92375.02,100732.39,9.05,-0.81,58.08,20.84,3,Medium,46.620000000000005,9.05,35.480000000000004,9.988612
7995,Accountant,Education,Singapore,2020,73.13,61.7,73.34,111413.81,123956.65,11.26,-3.58,34.93,52.57,1,High,73.235,11.26,54.632,38.444441
7996,Teacher,Finance,Australia,2025,78.06,81.52,29.63,85005.26,79957.22,-5.94,24.07,91.97,86.75,5,High,53.845,5.94,41.894999999999996,67.71705
7997,Marketing Specialist,Retail,Canada,2025,20.28,22.59,94.24,68028.99,57489.82,-15.49,-9.97,34.0,16.41,2,Low,57.26,15.49,41.031,3.327948
7998,Teacher,Finance,Brazil,2022,45.62,49.69,55.08,34254.03,27318.11,-20.25,-4.04,30.69,30.19,3,Medium,50.349999999999994,20.25,40.847,13.772678
7999,Mechanical Engineer,Manufacturing,Japan,2026,55.11,61.07,33.22,70760.71,61848.91,-12.59,3.13,93.45,70.55,3,Medium,44.165,12.59,35.787,38.880105
8000,Financial Analyst,Healthcare,Singapore,2024,40.35,34.25,84.88,88045.72,94862.3,7.74,-9.35,53.91,29.51,2,Medium,62.614999999999995,7.74,43.926,11.907285000000002
8001,Marketing Specialist,Education,USA,2024,24.08,22.17,74.23,52044.88,44219.06,-15.04,23.48,78.67,20.16,1,Low,49.155,15.04,36.413000000000004,4.854527999999999
8002,HR Manager,Retail,USA,2021,28.91,27.73,16.66,85343.37,86598.77,1.47,4.75,63.45,6.95,2,Low,22.785,1.47,17.003,2.009245
8003,Accountant,Manufacturing,Australia,2024,42.2,48.58,86.68,145416.63,134822.12,-7.29,9.0,25.02,96.31,3,Medium,64.44,7.29,45.071,40.64282
8004,Marketing Specialist,Manufacturing,Australia,2024,76.07,65.63,24.7,137053.64,155877.57,13.73,2.0,45.64,73.64,1,High,50.385,13.73,41.956999999999994,56.017948
8005,Customer Support Rep,Education,UK,2024,52.78,61.2,32.56,92774.18,112894.39,21.69,8.17,37.6,64.27,5,Medium,42.67,21.69,37.387,33.921706
8006,Software Engineer,Education,USA,2026,9.87,11.43,14.42,130835.39,116998.19,-10.58,17.85,39.47,96.6,4,Low,12.145,10.58,11.447999999999999,9.534419999999999
8007,Mechanical Engineer,Technology,Japan,2025,23.65,25.76,18.37,138647.7,140883.95,1.61,5.9,89.12,54.95,5,Low,21.009999999999998,1.61,15.454,12.995674999999999
8008,Data Analyst,Energy,Germany,2022,10.66,9.47,20.18,56476.73,62702.36,11.02,4.29,12.08,23.85,3,Low,15.42,11.02,13.623999999999999,2.5424100000000003
8009,HR Manager,Healthcare,Australia,2021,51.78,59.34,29.75,75903.26,64881.89,-14.52,-3.91,72.89,65.58,3,Medium,40.765,14.52,33.993,33.957324
8010,Truck Driver,Energy,Japan,2023,84.03,98.06,90.05,94819.3,89556.93,-5.55,-1.28,63.12,91.84,3,High,87.03999999999999,5.55,62.291999999999994,77.173152
8011,HR Manager,Retail,Singapore,2022,47.13,55.34,26.23,40361.61,41601.24,3.07,7.4,50.33,10.24,5,Medium,36.68,3.07,27.642,4.826112
8012,Customer Support Rep,Technology,Canada,2023,27.96,23.07,43.91,58177.8,52821.03,-9.21,-25.46,51.23,61.99,3,Low,35.935,9.21,27.12,17.332404
8013,Software Engineer,Technology,Singapore,2020,47.56,45.58,33.7,74208.15,72683.86,-2.05,0.05,27.99,29.08,4,Medium,40.63,2.05,29.749,13.830447999999999
8014,Marketing Specialist,Healthcare,Singapore,2022,60.01,71.73,92.36,128595.04,126169.87,-1.89,21.36,64.12,30.58,5,High,76.185,1.89,52.279,18.351058
8015,Teacher,Healthcare,Japan,2022,10.23,9.63,40.48,117971.06,122411.45,3.76,3.78,81.94,3.08,3,Low,25.354999999999997,3.76,17.363999999999997,0.31508400000000003
8016,Customer Support Rep,Energy,Japan,2024,66.67,63.09,3.4,93780.37,79510.1,-15.22,10.21,94.59,61.05,2,High,35.035000000000004,15.22,32.254000000000005,40.702035
8017,Financial Analyst,Education,Canada,2025,22.32,24.29,49.91,86788.09,85250.38,-1.77,6.64,54.19,78.08,4,Low,36.114999999999995,1.77,24.432,17.427456
8018,Software Engineer,Finance,UK,2020,46.23,37.08,78.75,143360.63,153289.49,6.93,8.77,42.47,35.06,1,Medium,62.489999999999995,6.93,44.196000000000005,16.208237999999998
8019,HR Manager,Technology,Japan,2021,32.46,35.51,94.21,136248.09,141277.84,3.69,-5.24,99.64,29.54,3,Medium,63.334999999999994,3.69,42.354,9.588683999999999
8020,HR Manager,Education,Germany,2024,54.43,63.29,89.95,68577.03,70357.97,2.6,-2.22,95.23,50.8,4,Medium,72.19,2.6,49.537000000000006,27.65044
8021,Software Engineer,Finance,Singapore,2020,32.04,36.7,42.46,111711.44,94319.71,-15.57,-9.11,26.9,8.85,5,Medium,37.25,15.57,30.225,2.83554
8022,Marketing Specialist,Manufacturing,UK,2026,71.96,62.79,6.22,99876.97,122106.74,22.26,20.11,52.13,14.19,3,High,39.089999999999996,22.26,37.327999999999996,10.211123999999998
8023,Truck Driver,Technology,Japan,2024,26.46,21.66,94.31,93822.51,79522.07,-15.24,-12.14,68.7,37.67,2,Low,60.385000000000005,15.24,43.449000000000005,9.967482
8024,Teacher,Healthcare,Australia,2025,65.75,59.44,36.73,142199.62,153965.73,8.27,-7.28,42.81,47.12,1,High,51.239999999999995,8.27,39.800000000000004,30.981399999999997
8025,Truck Driver,Retail,Germany,2020,28.16,24.41,10.19,131365.82,132649.03,0.98,-2.92,55.36,65.06,4,Low,19.175,0.98,14.615000000000002,18.320896
8026,Software Engineer,Manufacturing,UK,2022,51.58,57.71,14.91,34540.29,34272.08,-0.78,14.92,97.41,53.28,1,Medium,33.245,0.78,25.339,27.481824000000003
8027,Customer Support Rep,Retail,Germany,2025,60.7,63.69,17.01,60484.86,59982.41,-0.83,6.17,30.97,51.0,5,High,38.855000000000004,0.83,29.632,30.957000000000004
8028,Financial Analyst,Retail,Canada,2021,54.88,43.92,45.68,77881.58,78338.81,0.59,5.63,91.53,84.21,4,Medium,50.28,0.59,35.833,46.214448000000004
8029,Financial Analyst,Education,UK,2025,65.07,74.41,17.48,70901.89,74596.32,5.21,7.26,70.02,20.79,2,High,41.275,5.21,32.835,13.528052999999998
8030,Teacher,Finance,Japan,2024,76.13,84.05,71.65,121500.79,133219.2,9.64,-2.51,48.2,90.75,3,High,73.89,9.64,54.839000000000006,69.087975
8031,Marketing Specialist,Transportation,Canada,2022,49.04,51.62,23.96,36902.81,38487.41,4.29,22.16,83.8,20.58,3,Medium,36.5,4.29,28.090999999999998,10.092431999999999
8032,Marketing Specialist,Education,Australia,2026,47.91,50.09,7.43,118672.88,107182.11,-9.68,2.1,44.84,9.83,4,Medium,27.669999999999998,9.68,24.296999999999997,4.709553
8033,Financial Analyst,Finance,UK,2023,72.16,70.91,13.8,60251.48,65597.2,8.87,11.97,13.72,5.99,2,High,42.98,8.87,35.665,4.3223840000000004
8034,Data Analyst,Energy,Canada,2025,64.2,59.86,19.33,44766.92,51723.11,15.54,3.62,56.9,2.07,2,High,41.765,15.54,36.141000000000005,1.32894
